"npi","pathsegment","name","assignmenttype","path","providerpersonid","level","pcpind","claimsrecord","inserttimestamp","grouper1value","grouper2value","grouper3value","grouper1name","grouper2name","grouper3name","activeind","outreachenabledind","outreachpracticename","outreachpracticephone","updatetimestamp"
"1033731195","180FE7C335DFA513F3A68303FAFDD910","RONGEY, COLLEEN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/180FE7C335DFA513F3A68303FAFDD910","94769","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1306254792","1814812AD8A8EE40D4D0946E60E65630","HEGGS, IRA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1814812AD8A8EE40D4D0946E60E65630","71263","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1790048767","181839CCDA5D791FAC7EA94E297A8C75","RUHMANN, EDD","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/181839CCDA5D791FAC7EA94E297A8C75","55248","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1003018748","181D3C99FB97BBE5EEA59E306A627FF3","MERSMANN, MICHELLE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/181D3C99FB97BBE5EEA59E306A627FF3","31292","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1326076258","181D72E7F75EF573EA5702EFB20D9E20","BALESTRA, SOLOMON","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/181D72E7F75EF573EA5702EFB20D9E20","41083","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
,"18295AF1A19F14388BA43AB8B2362524","MIDWEST SPECIALTY CLINICS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18295AF1A19F14388BA43AB8B2362524","124746","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1568724623","182A080EC81CF6C113BFD170BE734C2E","PENSINGER, JULIUS","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/182A080EC81CF6C113BFD170BE734C2E","16873","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1427087485","182A26BE0977DBEB6067960FD8CE4516","unknown provider, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/182A26BE0977DBEB6067960FD8CE4516","106091","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1467521146","18337F4E759B24A9655BEED6C3F9CB2B","SILVERLAKE HEALTH GROUP, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18337F4E759B24A9655BEED6C3F9CB2B","107194","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1326094020","1835AF93778F4A74FB3392E1CDD264F5","SUNRISE HEALTH PARTNERS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1835AF93778F4A74FB3392E1CDD264F5","41144","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1942643150","184F26375D558671C50844BA3F8F0084","BOLLMANN, ARTIE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/184F26375D558671C50844BA3F8F0084","28161","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1376830562","185006A9ADD4D609A260B9FBE5C12007","MAYES, ELLEN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/185006A9ADD4D609A260B9FBE5C12007","11358","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1508172909","1852E40A7CAA3E4B73941B5AB84D8FF0","HIGHLAND REGIONAL HOSPITAL, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1852E40A7CAA3E4B73941B5AB84D8FF0","14864","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1881617850","1855A1BC5DE4E0E7D3D4033C024311AD","PAKER, LAYTON","Supplied","/2F9A1A5CCB8EEC79D4995321B037D46A/6D3CCE53C0CEC8B10EA8D6B3F9C14F2E/FBB836D9B565C017F66C1464EA661E35/1855A1BC5DE4E0E7D3D4033C024311AD",,"3","1","1","2025-12-05 22:28:49.719","2F9A1A5CCB8EEC79D4995321B037D46A","6D3CCE53C0CEC8B10EA8D6B3F9C14F2E","FBB836D9B565C017F66C1464EA661E35","SOUTH","EAST SOUTH CENTRAL","SOLSTICE HEALTH GROUP","Y","false","East South Central","536-555-6979",
"1942754395","1858D19930CCFC62FD3C3546295FD71C","KEEYS, ELIZABETH","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1858D19930CCFC62FD3C3546295FD71C","28298","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1679739346","186645303B2786E045577871EF464D9E","LOUTHAIN, ANITA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/186645303B2786E045577871EF464D9E","113720","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1841423860","187AFC907AFAEE8052A9C0D57ADADED5","NORTHERN PLAINS HEALTH NETWORK, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/187AFC907AFAEE8052A9C0D57ADADED5","25500","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1386990364","187DF11CC0BE5B8EFDA3F13687DC5D39","RIVER VALLEY MEDICAL CENTER, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/187DF11CC0BE5B8EFDA3F13687DC5D39","73856","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
,"1882F0F91B46354676F7A67ECDD68B2D","CLEARWATER HEALTH SYSTEMS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1882F0F91B46354676F7A67ECDD68B2D","62174","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1154343556","18848E923D5F91F574DA007313DE4EC1","GANZE, JAN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18848E923D5F91F574DA007313DE4EC1","36147","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1679626675","18898B4B03FF9B42B5B302D4D59B20C6","MCGUINN, JAN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18898B4B03FF9B42B5B302D4D59B20C6","113526","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1437269933","1895C4C8E45F1AEDD67FDAC88E9D441A","AJAZ, ELVIN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1895C4C8E45F1AEDD67FDAC88E9D441A","75382","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1619972817","18B012F4F7060D7641A6337611E36662","MIDWEST SPECIALTY CLINICS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18B012F4F7060D7641A6337611E36662","49797","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1275542227","18B02850CA1B683F4935B14F16D05C13","UNITY GENERAL HOSPITAL, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18B02850CA1B683F4935B14F16D05C13","101678","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1528475944","18B2003FAEF43CC98F18DB119746DEC1","SOFFE, IVORY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18B2003FAEF43CC98F18DB119746DEC1","109033","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1952745093","18B8769C20CC94597873C2486326AFBE","WIDTFELDT, BENITO","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18B8769C20CC94597873C2486326AFBE","59895","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1932496205","18C08AD967A4CC06923D62ED3D38ECED","TURNES, AUDREY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18C08AD967A4CC06923D62ED3D38ECED","59351","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1275743502","18C72B928242F0D94E5C07B55EE78A5C","TEICHMAN, JAKE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18C72B928242F0D94E5C07B55EE78A5C","39515","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1326558545","18C884836927F5121AF6E8DDB4B1F7E2","WEISBROD, AMIE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18C884836927F5121AF6E8DDB4B1F7E2","72361","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1508864117","18CEEEE218E4ED2AC248F3E5405D78F2","SCHECTER, DUNCAN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18CEEEE218E4ED2AC248F3E5405D78F2","108575","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1932338373","18DA3D0A28BCD55C3CF428B889F2C48B","ZEILINGER, OPAL","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18DA3D0A28BCD55C3CF428B889F2C48B","121658","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1255324000","18DA6CC2637CF3D1CF3C55061CDC54F5","KURT, MARCEL","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18DA6CC2637CF3D1CF3C55061CDC54F5","101032","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1174989404","18DB695E20449C3BA47E6A91D1FB77EA","NORTHEAST HEALTH SERVICES, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18DB695E20449C3BA47E6A91D1FB77EA","5179","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1629201264","18DBF77C6341709B83F84C198BB4A3BC","PINE RIDGE MEDICAL, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18DBF77C6341709B83F84C198BB4A3BC","80923","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1447928254","18EABDA0832DFA171D42C85EAA55DCD2","COLADONATO, TESSIE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18EABDA0832DFA171D42C85EAA55DCD2","44816","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1710046206","18F168D021C52AB5B0F5F5A1FB9A81FB","PAGUAGA, TONI","Supplied","/2F9A1A5CCB8EEC79D4995321B037D46A/EF017D18C698D2E56808F3E9532DE66B/4BB094BEE6271764F3E07AD39CCBEEFA/18F168D021C52AB5B0F5F5A1FB9A81FB",,"3","1","1","2025-12-05 22:28:49.719","2F9A1A5CCB8EEC79D4995321B037D46A","EF017D18C698D2E56808F3E9532DE66B","4BB094BEE6271764F3E07AD39CCBEEFA","SOUTH","SOUTH ATLANTIC","ORCHARD HEALTH SERVICES","Y","false","South Atlantic","536-555-6979",
"1962498824","18FD8CCB3B80515A3646E4702CAEBBC6","MASCARI, TOBE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/18FD8CCB3B80515A3646E4702CAEBBC6","91179","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1154534303","1903BD1C8269EEB54961BD6CF984BE98","KUETTNER, ANGEL","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1903BD1C8269EEB54961BD6CF984BE98","67069","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1972593358","1936EEE6DEC3FB2D8810027237B416FC","RATHKAMP, JOCELYN","Supplied","/CFA1B40182A2F0036F099E5480FC308E/CE63A1D33C8C4546DF6C7E7094247C0D/66EF60ACCEA4041DB03B55A96882FDD5/1936EEE6DEC3FB2D8810027237B416FC",,"3","1","1","2025-12-05 22:28:49.719","CFA1B40182A2F0036F099E5480FC308E","CE63A1D33C8C4546DF6C7E7094247C0D","66EF60ACCEA4041DB03B55A96882FDD5","WEST","PACIFIC","PRIMEHEALTH MEDICAL GROUP","Y","false","Pacific","536-555-6979",
"1548213903","1937F6E6842CFAD030A8863AC12C57FE","SUMMAR, THEODOSIA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1937F6E6842CFAD030A8863AC12C57FE","78551","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1598122541","194EDE320F9F5442985554E545F95479","GRASHOFF, ALDO","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/194EDE320F9F5442985554E545F95479","110962","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1083286504","19525E31359B6986242726050EC81124","HARRALD, TWILA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/19525E31359B6986242726050EC81124","96199","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1124617006","19647522C0BCA31DF519F083F9D3FB4F","YANKOWSKY, VIDA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/19647522C0BCA31DF519F083F9D3FB4F","35295","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1124538442","19678EDB4BD50E7609777B0D4D99CDCA","VALLEY CARE CLINIC, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/19678EDB4BD50E7609777B0D4D99CDCA","35215","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1023139011","196C1EAF45B94AFB5B46B05867FB4CB7","GATEWAY HEALTH CENTER, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/196C1EAF45B94AFB5B46B05867FB4CB7","32219","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1588249718","196D34D5DB50A766CBE90F2F7E7CA638","KESS, TASHA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/196D34D5DB50A766CBE90F2F7E7CA638","79798","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1356556195","19736477AB86171431C3E428BA4C2AA3","LANGHAUSER, THERESIA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/19736477AB86171431C3E428BA4C2AA3","10675","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1740280452","1974BD7C732B8D59BC8609EBA6D5518F","PUNN, JAN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1974BD7C732B8D59BC8609EBA6D5518F","115864","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1508883091","19763349313781C3D980AAC24C3BDB51","CASUCCIO, CECELIA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/19763349313781C3D980AAC24C3BDB51","108632","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1831485192","1986389C40786B4F45138B9DCD89605F","BELLANTONI, ROSALEE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1986389C40786B4F45138B9DCD89605F","87553","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1275953168","198AD84C986519B3037BFF28221956ED","SWARAY, KELLEY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/198AD84C986519B3037BFF28221956ED","39861","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1336117183","19A4E9B4E9DD13E8BC37ED1DB052C3CE","STRIGHT, JULIAN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/19A4E9B4E9DD13E8BC37ED1DB052C3CE","9631","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
