"_hoodie_commit_time","_hoodie_commit_seqno","_hoodie_record_key","_hoodie_partition_path","_hoodie_file_name","center_id","patient_id","provider_id","first_name","middle_name","last_name","race","ethnicity","language","email","address1","address2","city","county","state","zip","phone","birth_date","death_date","patient_status","create_timestamp","delete_ind","sex","modify_timestamp","mrn","loaded_from_file","guarantor_self_ind","guarantor_id","homelessness_status","migrant_status","veteran_status","ssn","income","family_size","alias","guarantor_relationship","phone2","advance_directive_ind","billing_account_id","usual_location","opt_in_ind","mail_address1","mail_address2","mail_city","mail_state","mail_zip","medicaid_id","occupation","race_scrubbed","language_scrubbed","ethnicity_scrubbed","patient_status_scrubbed","test_patient_ind","scrubbed","outreach_opt_out","id","patient","exportcategory","deleted_reason","quality_fail_reason","row_hash","extract_timeseries_bucket","availability","_arcadia_source","year_bucket","deleted","lowquality","transitioned"
"20250227170954232","20250227170954232_0_615","availability:beta,center_id:2000,patient_id:529711172072","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","529711172072","116173228439","GERALDINE","ASHLEY","AGURTO","WHITE","NOT HISPANIC OR LATINO","ENGLISH","GERALDINE.AGURTO@arcadia.example.com","77 ACUSHNET AVENUE",,"SPRINGFIELD","Hampden","MA","01105","(413) 555-6050","1985-05-20 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","5552","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","5552",,,,"048-43-7619",,,,,,"0",,,,"77 ACUSHNET AVENUE",,"SPRINGFIELD","MA","01105",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.529711172072","urn:doid:arcadia.io:patient!arcgd.2000.529711172072","511",,,"1261305644","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_616","availability:beta,center_id:2000,patient_id:436551281292","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","436551281292","116173228439","HAMILTON","TONIE","TODT","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","HAMILTON.TODT@arcadia.example.com","211 ACADEMY STREET",,"Boalsburg","Centre","PA","16827","(724) 555-4559","1978-07-30 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","72430","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","72430",,,,"623-16-8197",,,,,,"0",,,,"211 ACADEMY STREET",,"Boalsburg","PA","16827",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.436551281292","urn:doid:arcadia.io:patient!arcgd.2000.436551281292","511",,,"-782700176","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_617","availability:beta,center_id:2000,patient_id:528265054443","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","528265054443","116173228439","BRANDEE","ANDY","CORBEN","WHITE","NOT HISPANIC OR LATINO","ENGLISH","BRANDEE.CORBEN@arcadia.example.com","223 BEAVER DRIVE",,"Millville","Cumberland","NJ","08332","(609) 555-6211","1972-05-27 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","70487","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70487",,,,"832-19-9792",,,,,,"0",,,,"223 BEAVER DRIVE",,"Millville","NJ","08332",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.528265054443","urn:doid:arcadia.io:patient!arcgd.2000.528265054443","511",,,"602785135","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_618","availability:beta,center_id:2000,patient_id:311064146222","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","311064146222","116173228439","MARQUES","BERNY","STRIGHT","WHITE","NOT HISPANIC OR LATINO","ENGLISH","MARQUES.STRIGHT@arcadia.example.com","12 HUNTERS RUN",,"NORTH PROVIDENCE","Providence","RI","02904","(401) 555-3403","1998-08-10 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","5794","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","5794",,,,"237-30-3785",,,,,,"0",,,,"12 HUNTERS RUN",,"NORTH PROVIDENCE","RI","02904",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.311064146222","urn:doid:arcadia.io:patient!arcgd.2000.311064146222","511",,,"419777813","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_619","availability:beta,center_id:2000,patient_id:034352610561","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","034352610561","065495511777","ELISABETH","OCEAN","NASRALLA","WHITE","NOT HISPANIC OR LATINO","ENGLISH","ELISABETH.NASRALLA@arcadia.example.com","26 KING STREET",,"Shelton","Fairfield","CT","06484","(959) 555-7432","1967-02-02 00:00:00.000",,"INACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","5190","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","5190",,,,"077-70-7236",,,,,,"0",,,,"26 KING STREET",,"Shelton","CT","06484",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","INACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.034352610561","urn:doid:arcadia.io:patient!arcgd.2000.034352610561","511",,,"-1407122338","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_620","availability:beta,center_id:2000,patient_id:234220057483","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","234220057483","116173228439","MARTY",,"MONFORTE","REFUSED TO REPORT","DOES NOT KNOW","<NOMAP>","MARTY.MONFORTE@arcadia.example.com","3925 13",,"Truxton","Cortland","NY","13158","(631) 555-7201","1991-03-07 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","73846","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","73846",,,,,,,,,,"0",,,,"3925 13",,"Truxton","NY","13158",,,"REFUSED TO REPORT","<NOMAP>","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.234220057483","urn:doid:arcadia.io:patient!arcgd.2000.234220057483","511",,,"-847262302","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_621","availability:beta,center_id:2000,patient_id:406221235722","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","406221235722",,"SUMMER",,"KRONENBERG",,,,,"240 HENDRICK STREET",,"EASTHAMPTON","Hampshire","MA","01027","(508) 555-3426","1954-10-18 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","74947","2024_11_18_000000_clinical2000_patient_00002.csv.gz_2024_11_18_000000_clinical2000_patient_00002.csv.gz.1732054238636","1","6",,,,,,,,,,"0",,,,"240 HENDRICK STREET",,"EASTHAMPTON","MA","01027",,,,,,"ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.406221235722","urn:doid:arcadia.io:patient!arcgd.2000.406221235722","511",,,"-2058902973","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_622","availability:beta,center_id:2000,patient_id:288593311781","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","288593311781","065495511777","MADISON",,"PETROCCI","WHITE","NOT HISPANIC OR LATINO","ENGLISH",,"3067 AMBERLEA LANE",,"Baldwinsville","Onondaga","NY","13027","(347) 555-4212","1926-02-02 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","70954","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70954",,,,"167-90-7731",,,,,,"0",,,,"3067 AMBERLEA LANE",,"Baldwinsville","NY","13027",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.288593311781","urn:doid:arcadia.io:patient!arcgd.2000.288593311781","511",,,"1737783422","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_623","availability:beta,center_id:2000,patient_id:162353629443","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","162353629443","116173228439","MOLLIE","MADDIE","BEACHY","WHITE","NOT HISPANIC OR LATINO","ENGLISH","MOLLIE.BEACHY@arcadia.example.com","33 BLOCK ISLAND DRIVE",,"Sound Beach","Suffolk","NY","11789","(585) 555-1588","1950-09-25 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","5816","2024_11_18_000000_clinical2000_patient_00006.csv.gz_2024_11_18_000000_clinical2000_patient_00006.csv.gz.1732054239111","1","5816",,,,"044-64-0253",,,,,"(585) 555-1588","0",,,,"33 BLOCK ISLAND DRIVE",,"Sound Beach","NY","11789",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.162353629443","urn:doid:arcadia.io:patient!arcgd.2000.162353629443","511",,,"-1245690182","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_624","availability:beta,center_id:2000,patient_id:648374135568","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","648374135568","116173228439","DALLAS",,"CLEVENGER","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","DALLAS.CLEVENGER@arcadia.example.com","231 OAKDENE AVENUE",,"Cliffside Park","Bergen","NJ","07010","(201) 555-6401","1970-05-06 00:00:00.000",,"INACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","72086","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","72086",,,,"825-81-9662",,,,,,"0",,,,"231 OAKDENE AVENUE",,"Cliffside Park","NJ","07010",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","INACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.648374135568","urn:doid:arcadia.io:patient!arcgd.2000.648374135568","511",,,"-1188548030","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_625","availability:beta,center_id:2000,patient_id:708138462476","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","708138462476","116173228439","ERIK",,"MADARIAGA","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","ERIK.MADARIAGA@arcadia.example.com","200 STRATFORD LANE",,"Middletown","Orange","NY","10940","(315) 555-0681","1961-07-12 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","74169","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","74169",,,,"133-13-5332",,,,,,"0",,,,"200 STRATFORD LANE",,"Middletown","NY","10940",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.708138462476","urn:doid:arcadia.io:patient!arcgd.2000.708138462476","511",,,"-175219367","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_626","availability:beta,center_id:2000,patient_id:336141296441","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","336141296441","065495511777","GOLDIE",,"POLINSKE","WHITE","NOT HISPANIC OR LATINO","ENGLISH","GOLDIE.POLINSKE@arcadia.example.com","135 LEMAE DRIVE",,"Horseheads","Chemung","NY","14845","(646) 555-8338","1931-04-19 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","79639","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","79639",,,,"055-14-1384",,,,,,"0",,,,"135 LEMAE DRIVE",,"Horseheads","NY","14845",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.336141296441","urn:doid:arcadia.io:patient!arcgd.2000.336141296441","511",,,"195949827","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_627","availability:beta,center_id:2000,patient_id:945229563690","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","945229563690","116173228439","MARCEL",,"QUINDE","WHITE","NOT HISPANIC OR LATINO","ENGLISH","MARCEL.QUINDE@arcadia.example.com","13 STANLEY AVENUE",,"Oswego","Oswego","NY","13126","(631) 555-9454","2009-01-15 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","79860","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","0","70576",,,,,,,,,,"0",,,,"13 STANLEY AVENUE",,"Oswego","NY","13126",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.945229563690","urn:doid:arcadia.io:patient!arcgd.2000.945229563690","511",,,"-1514825839","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_628","availability:beta,center_id:2000,patient_id:868104423345","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","868104423345","116173228439","OMER",,"FITTERLING","REFUSED TO REPORT","DOES NOT KNOW","<NOMAP>","OMER.FITTERLING@arcadia.example.com","1869 BATH AVENUE",,"Brooklyn","Kings","NY","11214","(608) 555-1181","1983-11-11 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","73086","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","73086",,,,"389-26-4833",,,,,,"0",,,,"1869 BATH AVENUE",,"Brooklyn","NY","11214",,,"REFUSED TO REPORT","<NOMAP>","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.868104423345","urn:doid:arcadia.io:patient!arcgd.2000.868104423345","511",,,"1163177266","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_629","availability:beta,center_id:2000,patient_id:733031752612","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","733031752612","116173228439","PAUL","ASHLEY","PSAILA","WHITE","NOT HISPANIC OR LATINO","ENGLISH","PAUL.PSAILA@arcadia.example.com","20 ALFRED ROAD",,"Milford","New Haven","CT","06461","(959) 555-1989","1950-04-14 00:00:00.000",,"INACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","5292","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","5292",,,,"051-54-5477",,,,,,"0",,,,"20 ALFRED ROAD",,"Milford","CT","06461",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","INACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.733031752612","urn:doid:arcadia.io:patient!arcgd.2000.733031752612","511",,,"1618735299","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_630","availability:beta,center_id:2000,patient_id:246455966399","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","246455966399",,"ARYAN",,"KOMORNIK",,,,"ARYAN.KOMORNIK@arcadia.example.com","6 CART PATH",,"FRAMINGHAM","Middlesex","MA","01701","(339) 555-4130","1966-03-20 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","73447","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","6",,,,,,,,,"(339) 555-4130","0",,,,"6 CART PATH",,"FRAMINGHAM","MA","01701",,,,,,"ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.246455966399","urn:doid:arcadia.io:patient!arcgd.2000.246455966399","511",,,"-423444091","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_631","availability:beta,center_id:2000,patient_id:315160255206","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","315160255206","116173228439","AURELIA",,"MORETTA","AMERICAN INDIAN OR ALASKA NATIVE","HISPANIC OR LATINO","ENGLISH",,"98 LAKE AVENUE",,"Troy","Rensselaer","NY","12180","(631) 555-1447","1980-10-19 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","70918","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70918",,,,,,,,,,"0",,,,"98 LAKE AVENUE",,"Troy","NY","12180",,,"AMERICAN INDIAN OR ALASKA NATIVE","ENGLISH","HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.315160255206","urn:doid:arcadia.io:patient!arcgd.2000.315160255206","511",,,"792078846","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_632","availability:beta,center_id:2000,patient_id:743165053460","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","743165053460","116173228439","GERALD","BERNY","FRIEDLER","WHITE","NOT HISPANIC OR LATINO","ENGLISH","GERALD.FRIEDLER@arcadia.example.com","2 SKEET ROAD",,"Medford","Burlington","NJ","08055","(640) 555-4768","1956-01-18 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","5580","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","5580",,,,"044-89-8078",,,,,"(640) 555-4768","0",,,,"2 SKEET ROAD",,"Medford","NJ","08055",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.743165053460","urn:doid:arcadia.io:patient!arcgd.2000.743165053460","511",,,"1408569069","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_633","availability:beta,center_id:2000,patient_id:526512713237","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","526512713237","116173228439","CHALMER",,"PRIMACIO","WHITE","NOT HISPANIC OR LATINO","ENGLISH","CHALMER.PRIMACIO@arcadia.example.com","24 KINKEL STREET",,"Westbury","Nassau","NY","11590","(646) 555-7999","1971-04-25 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","70183","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70183",,,,"187-02-2861",,,,,,"0",,,,"24 KINKEL STREET",,"Westbury","NY","11590",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.526512713237","urn:doid:arcadia.io:patient!arcgd.2000.526512713237","511",,,"-364073508","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_634","availability:beta,center_id:2000,patient_id:724986226662","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","724986226662","116173228439","BERNADETTE",,"FINEWOOD","WHITE","NOT HISPANIC OR LATINO","ENGLISH",,"2 ARCHSTONE CIRCLE",,"READING","Middlesex","MA","01867","(351) 555-7631","1995-01-06 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","70144","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70144",,,,,,,,,,"0",,,,"2 ARCHSTONE CIRCLE",,"READING","MA","01867",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.724986226662","urn:doid:arcadia.io:patient!arcgd.2000.724986226662","511",,,"-1857620732","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_635","availability:beta,center_id:2000,patient_id:677544861251","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","677544861251","116173228439","ANGIE",,"CHINAVARE","WHITE","NOT HISPANIC OR LATINO","ENGLISH","ANGIE.CHINAVARE@arcadia.example.com","56 MARGARET STREET",,"SPRINGFIELD","Hampden","MA","01105","(508) 555-4527","1981-01-07 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","71638","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","0","71635",,,,"052-31-8970",,,,,,"0",,,,"56 MARGARET STREET",,"SPRINGFIELD","MA","01105",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.677544861251","urn:doid:arcadia.io:patient!arcgd.2000.677544861251","511",,,"1435367619","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_636","availability:beta,center_id:2000,patient_id:526594196364","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","526594196364","116173228439","CAP","ASHLEY","POINT","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","CAP.POINT@arcadia.example.com","40 FEDERAL STREET",,"NEWBURYPORT","Essex","MA","01950","(413) 555-1467","1998-11-02 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","74242","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","74242",,,,"220-32-8799",,,,,"(413) 555-1467","0",,,,"40 FEDERAL STREET",,"NEWBURYPORT","MA","01950",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.526594196364","urn:doid:arcadia.io:patient!arcgd.2000.526594196364","511",,,"-2018953944","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_637","availability:beta,center_id:2000,patient_id:832395244048","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","832395244048","116173228439","VERONICA","RAVEN","KALA","WHITE","DOES NOT KNOW","ENGLISH","VERONICA.KALA@arcadia.example.com","105 MOTT STREET",,"New York","New York","NY","10013","(646) 555-4736","1984-09-27 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","73386","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","73386",,,,,,,,,,"0",,,,"105 MOTT STREET",,"New York","NY","10013",,,"WHITE","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.832395244048","urn:doid:arcadia.io:patient!arcgd.2000.832395244048","511",,,"-2093535131","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_638","availability:beta,center_id:2000,patient_id:352264578594","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","352264578594","116173228439","HAMP","ANDY","PEMBLE","WHITE","NOT HISPANIC OR LATINO","ENGLISH","HAMP.PEMBLE@arcadia.example.com","50 MAIN STREET",,"White Plains","Westchester","NY","10606","(607) 555-8627","1944-01-21 00:00:00.000",,"INACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","5752","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","5752",,,,"056-40-4297",,,,,,"0",,,,"50 MAIN STREET",,"White Plains","NY","10606",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","INACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.352264578594","urn:doid:arcadia.io:patient!arcgd.2000.352264578594","511",,,"1948369177","1970-01","beta","gdclin2000","1970","false","false","false"
